frame	3/pressure	2/pressure	0/pressure	4/pressure	
8977	998.5139	998.6786	1000.3179	999.0253	
8978	998.5139	998.6786	1000.37	999.0253	
8979	998.51917	998.6786	1000.37	998.97766	
8980	998.51917	998.67126	1000.37	998.97766	
8981	998.51917	998.67126	1000.29956	998.9645	
8982	998.47266	998.67126	1000.29956	998.9645	
8983	998.47266	998.63885	1000.29956	999.0635	
8984	998.5217	998.63885	1000.42725	999.0635	
8985	998.5217	998.63885	1000.42725	999.0635	
8986	998.4551	998.5677	1000.42725	999.0063	
8987	998.4551	998.5677	1000.4186	999.0063	
8988	998.53	998.5677	1000.4186	998.99536	
8989	998.53	998.6101	1000.4186	998.99536	
8990	998.53	998.6101	1000.24365	998.9476	
8991	998.424	998.6101	1000.24365	998.9476	
8992	998.424	998.60944	1000.24365	998.9912	
8993	998.4282	998.60944	1000.32684	998.9912	
8994	998.4282	998.60944	1000.32684	998.9912	
8995	998.4282	998.6207	1000.32684	999.0165	
8996	998.39667	998.6207	1000.37354	999.0165	
8997	998.39667	998.6207	1000.37354	998.928	
8998	998.44775	998.66376	1000.37354	998.928	
8999	998.44775	998.66376	1000.37354	998.9446	
9000	998.38495	998.66376	1000.37354	998.9446	
9001	998.38495	998.72235	1000.37354	998.9446	
9002	998.4483	998.72235	1000.3302	998.9622	
9003	998.4483	998.72235	1000.3302	998.9622	
9004	998.4483	998.6834	1000.32806	998.929	
9005	998.42444	998.6834	1000.32806	998.929	
9006	998.42444	998.6834	1000.32806	998.8682	
9007	998.482	998.6463	1000.267	998.8682	
9008	998.482	998.6463	1000.267	998.96655	
9009	998.53687	998.6463	1000.267	998.96655	
9010	998.53687	998.62524	1000.2524	998.96655	
9011	998.30396	998.62524	1000.2524	998.9204	
9012	998.30396	998.62524	1000.2524	998.9204	
9013	998.30396	998.71967	1000.30695	998.9204	
9014	998.3845	998.71967	1000.30695	998.9204	
9015	998.3845	998.71967	1000.30695	998.9204	
9016	998.4461	998.735	1000.3711	998.9939	
9017	998.4461	998.735	1000.3711	998.9939	
9018	998.42566	998.735	1000.3711	998.8414	
9019	998.42566	998.7439	1000.32904	998.8414	
9020	998.42566	998.7439	1000.32904	998.8414	
9021	998.40234	998.7439	1000.32904	998.8608	
9022	998.40234	998.71063	1000.38	998.8608	
9023	998.424	998.71063	1000.38	998.928	
9024	998.424	998.71063	1000.38116	998.928	
9025	998.425	998.69635	1000.38116	998.97015	
9026	998.425	998.69635	1000.38116	998.97015	
9027	998.425	998.69635	1000.2184	998.97015	
9028	998.4064	998.709	1000.2184	998.929	
9029	998.4064	998.709	1000.2184	998.929	
9030	998.435	998.709	1000.2184	998.9217	
9031	998.435	998.6032	1000.3008	998.9217	
9032	998.38916	998.6032	1000.3008	999.0711	
9033	998.38916	998.6032	1000.3257	999.0711	
9034	998.3676	998.7597	1000.3257	999.0711	
9035	998.3676	998.7597	1000.3257	998.8935	
9036	998.3676	998.7597	1000.2955	998.8935	
9037	998.4843	998.85706	1000.2955	998.89685	
9038	998.4843	998.85706	1000.2955	998.89685	
9039	998.43085	998.85706	1000.32684	998.95984	
9040	998.43085	998.77496	1000.32684	998.95984	
9041	998.4483	998.77496	1000.32684	998.95984	
9042	998.4483	998.77496	1000.338	998.88525	
9043	998.4483	998.6992	1000.338	998.88525	
9044	998.45197	998.6992	1000.3283	998.901	
9045	998.45197	998.6992	1000.3283	998.901	
9046	998.424	998.7273	1000.3283	998.90375	
9047	998.424	998.7273	1000.2421	998.90375	
9048	998.35986	998.7273	1000.2421	998.8843	
9049	998.35986	998.5941	1000.2421	998.8843	
9050	998.424	998.5941	1000.2745	998.8843	
9051	998.424	998.5941	1000.2745	998.8721	
9052	998.424	998.7277	1000.2745	998.8721	
9053	998.46906	998.7277	1000.2945	998.9425	
9054	998.46906	998.7277	1000.2945	998.9425	
9055	998.6249	998.7268	1000.2945	998.97766	
9056	998.6249	998.7268	1000.25464	998.97766	
9057	998.4126	998.7268	1000.25464	998.93	
9058	998.4126	998.6469	1000.25464	998.93	
9059	998.4126	998.6469	1000.3046	998.93	
9060	998.4945	998.6469	1000.3046	998.9514	
9061	998.4945	998.6325	1000.3046	998.9514	
9062	998.459	998.6325	1000.32306	998.8622	
9063	998.459	998.6325	1000.32306	998.8622	
9064	998.4603	998.7256	1000.35034	998.93567	
9065	998.4603	998.7256	1000.35034	998.93567	
9066	998.4603	998.7256	1000.35034	998.93567	
9067	998.4188	998.67426	1000.2411	998.8777	
9068	998.4188	998.67426	1000.2411	998.8777	
9069	998.4656	998.67426	1000.2411	999.01263	
9070	998.4656	998.6375	1000.2493	999.01263	
9071	998.435	998.6375	1000.2493	998.9678	
9072	998.435	998.6375	1000.2493	998.9678	
9073	998.42206	998.60376	1000.3197	998.9678	
9074	998.42206	998.60376	1000.3197	998.8363	
9075	998.42206	998.60376	1000.3197	998.8363	
9076	998.43677	998.67633	1000.42224	998.9181	
9077	998.43677	998.67633	1000.42224	998.9181	
9078	998.4656	998.67633	1000.42224	998.84	
9079	998.4656	998.7384	1000.3151	998.84	
9080	998.4795	998.7384	1000.3151	998.9327	
9081	998.4795	998.7384	1000.3151	998.9327	
9082	998.4795	998.6598	1000.30457	998.9327	
9083	998.4619	998.6598	1000.30457	998.8646	
9084	998.4619	998.6598	1000.3113	998.8646	
9085	998.48346	998.6119	1000.3113	998.8672	
9086	998.48346	998.6119	1000.3113	998.8672	
9087	998.38403	998.6119	1000.2902	998.95105	
9088	998.38403	998.6601	1000.2902	998.95105	
9089	998.38403	998.6601	1000.2902	998.95105	
9090	998.4526	998.6601	1000.3224	998.9106	
9091	998.4526	998.68634	1000.3224	998.9106	
9092	998.4859	998.68634	1000.3224	998.885	
9093	998.4859	998.68634	1000.3236	998.885	
9094	998.39703	998.65656	1000.3236	998.9096	
9095	998.39703	998.65656	1000.3236	998.9096	
9096	998.46356	998.65656	1000.3247	998.9096	
9097	998.46356	998.6736	1000.3247	998.93427	
9098	998.46356	998.6736	1000.3247	998.93427	
9099	998.4402	998.6736	1000.29846	998.99976	
9100	998.4402	998.7124	1000.29846	998.99976	
9101	998.40393	998.7124	1000.29846	998.91583	
9102	998.40393	998.7124	1000.30865	998.91583	
9103	998.372	998.75116	1000.30865	998.94916	
9104	998.372	998.75116	1000.30865	998.94916	
9105	998.372	998.75116	1000.3075	998.94916	
9106	998.42236	998.7279	1000.3075	999.00476	
9107	998.42236	998.7279	1000.26575	999.00476	
9108	998.46674	998.5733	1000.26575	998.9033	
9109	998.46674	998.5733	1000.26575	998.9033	
9110	998.4182	998.5733	1000.3845	998.9929	
9111	998.4182	998.5733	1000.3845	998.9929	
9112	998.4259	998.8028	1000.3845	998.9929	
9113	998.4259	998.8028	1000.3206	998.94635	
9114	998.4259	998.7041	1000.3206	998.94635	
9115	998.428	998.7041	1000.3206	998.9901	
9116	998.428	998.7041	1000.31305	998.9901	
9117	998.4249	998.6301	1000.31305	998.95667	
9118	998.4249	998.6301	1000.31305	998.95667	
9119	998.4639	998.6301	1000.33496	998.8547	
9120	998.4639	998.7505	1000.33496	998.8547	
9121	998.38635	998.7505	1000.33496	998.8547	
9122	998.38635	998.7505	1000.2797	998.9385	
9123	998.38635	998.67694	1000.2797	998.9385	
9124	998.38635	998.67694	1000.38043	998.95306	
9125	998.38635	998.67694	1000.38043	998.95306	
9126	998.38635	998.7009	1000.38043	998.9476	
9127	998.4464	998.7009	1000.30597	998.9476	
9128	998.4464	998.7009	1000.30597	998.9476	
9129	998.4359	998.6012	1000.30597	999.0348	
9130	998.4359	998.6012	1000.27924	999.0348	
9131	998.4359	998.6012	1000.27924	998.92474	
9132	998.4461	998.651	1000.27924	998.92474	
9133	998.4461	998.651	1000.34296	998.9714	
9134	998.38745	998.651	1000.34296	998.9714	
9135	998.38745	998.60693	1000.34296	998.9714	
9136	998.4354	998.60693	1000.29956	998.98035	
9137	998.4354	998.60693	1000.29956	998.98035	
9138	998.4354	998.64984	1000.29956	998.8532	
9139	998.4055	998.64984	1000.3195	998.8532	
9140	998.4055	998.64984	1000.3195	998.8886	
9141	998.47424	998.62976	1000.3195	998.8886	
9142	998.47424	998.62976	1000.3099	998.91254	
9143	998.41876	998.62976	1000.3099	998.91254	
9144	998.41876	998.5644	1000.3099	998.91254	
9145	998.5075	998.5644	1000.3573	998.90875	
9146	998.5075	998.5644	1000.3573	998.90875	
9147	998.5075	998.6449	1000.35394	998.91895	
9148	998.48346	998.6449	1000.35394	998.91895	
9149	998.48346	998.6449	1000.35394	998.90643	
9150	998.5181	998.6131	1000.3724	998.90643	
9151	998.5181	998.6131	1000.3724	998.90643	
9152	998.5	998.6131	1000.3724	998.89966	
9153	998.5	998.59204	1000.30286	998.89966	
9154	998.5	998.59204	1000.30286	998.92316	
9155	998.4658	998.59204	1000.30286	998.92316	
9156	998.4658	998.62616	1000.34406	998.8692	
9157	998.4555	998.62616	1000.34406	998.8692	
9158	998.4555	998.62616	1000.34406	998.8818	
9159	998.40344	998.6306	1000.2227	998.8818	
9160	998.40344	998.6306	1000.2227	998.8818	
9161	998.46985	998.6306	1000.2227	998.955	
9162	998.46985	998.6768	1000.3811	998.955	
9163	998.46985	998.6768	1000.3811	998.9402	
9164	998.48724	998.6768	1000.3811	998.9402	
9165	998.48724	998.6155	1000.2391	998.9608	
9166	998.4526	998.6155	1000.2391	998.9608	
9167	998.4526	998.6155	1000.3266	998.9608	
9168	998.4376	998.63776	1000.3266	998.9987	
9169	998.4376	998.63776	1000.3266	998.9987	
9170	998.4376	998.63776	1000.32294	998.9023	
9171	998.3961	998.63776	1000.32294	998.9023	
9172	998.3961	998.63776	1000.32294	998.89044	
9173	998.4432	998.63776	1000.2993	998.89044	
9174	998.4432	998.5852	1000.2993	998.89044	
9175	998.433	998.5852	1000.2993	998.8653	
9176	998.433	998.5852	1000.3681	998.8653	
9177	998.41296	998.6426	1000.3681	998.9688	
9178	998.41296	998.6426	1000.3681	998.9688	
9179	998.41296	998.6426	1000.28253	998.906	
9180	998.4108	998.6463	1000.28253	998.906	
9181	998.4108	998.6463	1000.28253	998.906	
9182	998.39215	998.6463	1000.27954	998.8439	
9183	998.39215	998.6557	1000.27954	998.8439	
9184	998.42926	998.6557	1000.27954	998.9572	
9185	998.42926	998.6557	1000.34906	998.9572	
9186	998.42926	998.6581	1000.34906	998.96014	
9187	998.42535	998.6581	1000.364	998.96014	
9188	998.42535	998.6581	1000.364	999.0026	
9189	998.4153	998.6683	1000.364	999.0026	
9190	998.4153	998.6683	1000.2898	999.0026	
9191	998.3916	998.6683	1000.2898	998.94525	
9192	998.3916	998.64166	1000.2898	998.94525	
9193	998.427	998.64166	1000.3402	998.9564	
9194	998.427	998.64166	1000.3402	998.9564	
9195	998.427	998.7071	1000.3402	998.9377	
9196	998.4928	998.7071	1000.26904	998.9377	
9197	998.4928	998.7071	1000.26904	998.9377	
9198	998.40894	998.6624	1000.26904	998.96014	
9199	998.40894	998.6624	1000.36176	998.96014	
9200	998.40894	998.6624	1000.36176	998.8867	
9201	998.40894	998.6624	1000.36176	998.8867	
9202	998.44763	998.693	1000.3076	998.9309	
9203	998.4132	998.693	1000.3076	998.9309	
9204	998.4132	998.6508	1000.3076	999.0146	
9205	998.4544	998.6508	1000.2678	999.0146	
9206	998.4544	998.6508	1000.2678	999.0146	
9207	998.4217	998.63885	1000.2886	999.02765	
9208	998.4217	998.63885	1000.2886	999.02765	
9209	998.3671	998.63885	1000.2886	998.9813	
9210	998.3671	998.66565	1000.2845	998.9813	
9211	998.3671	998.66565	1000.2845	998.8958	
9212	998.3519	998.66565	1000.2845	998.8958	
9213	998.3519	998.68365	1000.3825	998.8958	
9214	998.4717	998.68365	1000.3825	998.8313	
9215	998.4717	998.68365	1000.3825	998.8313	
9216	998.432	998.7015	1000.3629	999.03436	
9217	998.432	998.7015	1000.3629	999.03436	
9218	998.432	998.7015	1000.3629	999.00757	
9219	998.3357	998.6912	1000.27216	999.00757	
9220	998.3357	998.6912	1000.27216	998.91534	
9221	998.46515	998.6912	1000.27216	998.91534	
9222	998.46515	998.6637	1000.3767	998.91534	
9223	998.45966	998.6637	1000.3767	998.8938	
9224	998.45966	998.6637	1000.3767	998.8938	
9225	998.45966	998.6475	1000.34436	998.8944	
9226	998.45197	998.6475	1000.34436	998.8944	
9227	998.45197	998.6475	1000.31635	998.91534	
9228	998.4546	998.6947	1000.31635	998.91534	
9229	998.4546	998.6947	1000.31635	998.91534	
9230	998.3701	998.6947	1000.40485	998.8445	
9231	998.3701	998.64886	1000.40485	998.8445	
9232	998.4937	998.64886	1000.40485	998.8098	
9233	998.4937	998.64886	1000.38	998.8098	
9234	998.4937	998.6003	1000.38	998.7873	
9235	998.41425	998.6003	1000.38	998.7873	
9236	998.41425	998.6003	1000.2955	998.7873	
9237	998.42535	998.69867	1000.2955	998.8564	
9238	998.42535	998.69867	1000.2955	998.8564	
9239	998.4422	998.69867	1000.3052	998.9044	
9240	998.4422	998.602	1000.3052	998.9044	
9241	998.4422	998.602	1000.3052	998.8653	
9242	998.4526	998.602	1000.2026	998.8653	
9243	998.4526	998.7005	1000.2026	998.95557	
9244	998.38727	998.7005	1000.2026	998.95557	
9245	998.38727	998.7005	1000.2705	998.95557	
9246	998.43384	998.65625	1000.2705	998.8886	
9247	998.43384	998.65625	1000.204	998.8886	
9248	998.49664	998.65625	1000.204	998.976	
9249	998.49664	998.6016	1000.204	998.976	
9250	998.49664	998.6016	1000.3213	998.91907	
9251	998.49634	998.6016	1000.3213	998.91907	
9252	998.49634	998.6131	1000.3213	998.91907	
9253	998.4181	998.6131	1000.3112	998.8808	
9254	998.4181	998.6131	1000.3112	998.8808	
9255	998.45123	998.60486	1000.3112	998.88696	
9256	998.45123	998.60486	1000.2761	998.88696	
9257	998.45123	998.60486	1000.2761	998.8938	
9258	998.4146	998.6692	1000.2761	998.8938	
9259	998.4146	998.6692	1000.3765	998.93604	
9260	998.5124	998.6692	1000.3765	998.93604	
9261	998.5124	998.64685	1000.3765	998.93604	
9262	998.4532	998.64685	1000.30695	998.9533	
9263	998.4532	998.64685	1000.30695	998.9533	
9264	998.45026	998.58997	1000.34296	998.88934	
9265	998.45026	998.58997	1000.34296	998.88934	
9266	998.45026	998.58997	1000.34296	998.88934	
9267	998.433	998.6327	1000.3451	998.8692	
9268	998.433	998.6327	1000.3451	998.8692	
9269	998.44116	998.6327	1000.3451	998.87445	
9270	998.44116	998.66724	1000.38617	998.87445	
9271	998.49475	998.66724	1000.38617	998.86554	
9272	998.49475	998.72925	1000.38617	998.86554	
9273	998.49475	998.72925	1000.3596	998.82306	
9274	998.4049	998.72925	1000.3596	998.82306	
9275	998.4049	998.65955	1000.3596	998.9017	
9276	998.4396	998.65955	1000.37854	998.9017	
9277	998.4396	998.65955	1000.37854	998.9017	
9278	998.458	998.6368	1000.37854	998.8359	
9279	998.458	998.6368	1000.31744	998.8359	
9280	998.458	998.6368	1000.31744	998.90234	
9281	998.4003	998.67694	1000.31744	998.90234	
9282	998.4003	998.67694	1000.3535	998.8587	
9283	998.54596	998.67694	1000.3535	998.8587	
9284	998.54596	998.6466	1000.3535	998.8587	
9285	998.4759	998.6466	1000.38544	998.90344	
9286	998.4759	998.6466	1000.38544	998.90344	
9287	998.4766	998.6472	1000.29486	998.8836	
9288	998.4766	998.6472	1000.29486	998.8836	
9289	998.4766	998.6472	1000.29486	998.8793	
9290	998.509	998.6249	1000.27075	998.8793	
9291	998.509	998.6249	1000.27075	998.8793	
9292	998.5012	998.6249	1000.27075	998.89813	
9293	998.5012	998.64014	1000.31744	998.89813	
9294	998.42926	998.64014	1000.31744	998.8992	
9295	998.42926	998.64014	1000.31744	998.8992	
9296	998.42926	998.7473	1000.45874	998.93665	
9297	998.51917	998.7473	1000.45874	998.93665	
9298	998.51917	998.7473	1000.45874	998.91327	
9299	998.43823	998.56836	1000.45874	998.91327	
9300	998.43823	998.56836	1000.45874	998.91327	
9301	998.5223	998.56836	1000.45874	998.9081	
9302	998.5223	998.6725	1000.2588	998.9081	
9303	998.38727	998.6725	1000.2588	998.93524	
9304	998.38727	998.6725	1000.2588	998.93524	
9305	998.38727	998.6148	1000.316	998.955	
9306	998.4539	998.6148	1000.316	998.955	
9307	998.4539	998.6148	1000.316	998.955	
9308	998.4898	998.6873	1000.3581	999.008	
9309	998.4898	998.6873	1000.3581	999.008	
9310	998.4529	998.6873	1000.3581	998.9544	
9311	998.4529	998.65485	1000.34064	998.9544	
9312	998.4529	998.65485	1000.34064	998.95825	
9313	998.46783	998.65485	1000.35236	998.95825	
9314	998.46783	998.6074	1000.35236	998.95825	
9315	998.45636	998.6074	1000.35236	998.95825	
9316	998.45636	998.6074	1000.41223	998.95825	
9317	998.4019	998.7055	1000.41223	998.95825	
9318	998.4019	998.7055	1000.41223	999.0209	
9319	998.4019	998.7055	1000.37537	999.0209	
9320	998.3857	998.6531	1000.37537	998.982	
9321	998.3857	998.6531	1000.37537	998.982	
9322	998.4044	998.6531	1000.3658	998.95306	
9323	998.4044	998.716	1000.3658	998.95306	
9324	998.45667	998.716	1000.3658	998.90985	
9325	998.45667	998.716	1000.4407	998.90985	
9326	998.45355	998.60284	1000.4407	998.90985	
9327	998.45355	998.60284	1000.4407	998.86487	
9328	998.45355	998.60284	1000.332	998.86487	
9329	998.4195	998.5701	1000.332	998.9211	
9330	998.4195	998.5701	1000.3417	998.9211	
9331	998.4674	998.5701	1000.3417	998.84686	
9332	998.4674	998.6012	1000.3417	998.84686	
9333	998.41327	998.6012	1000.31256	998.84686	
9334	998.41327	998.6012	1000.31256	998.8808	
9335	998.41327	998.6122	1000.31256	998.8808	
9336	998.3932	998.6122	1000.28925	998.8886	
9337	998.3932	998.6122	1000.28925	998.8886	
9338	998.3497	998.61395	1000.28925	998.8932	
9339	998.3497	998.61395	1000.3596	998.8932	
9340	998.481	998.61395	1000.3596	998.8932	
9341	998.481	998.61395	1000.3596	998.9507	
9342	998.39545	998.61395	1000.366	998.9507	
9343	998.39545	998.61395	1000.366	998.88934	
9344	998.39545	998.63776	1000.366	998.88934	
9345	998.5007	998.63776	1000.34845	998.97626	
9346	998.5007	998.63776	1000.34845	998.97626	
9347	998.4359	998.63403	1000.34845	998.90875	
9348	998.4359	998.63403	1000.33386	998.90875	
9349	998.41003	998.63403	1000.33386	998.90875	
9350	998.41003	998.6414	1000.31195	998.9622	
9351	998.41003	998.6414	1000.31195	998.9622	
9352	998.4982	998.6414	1000.31195	998.982	
9353	998.4982	998.56055	1000.27673	998.982	
9354	998.3621	998.56055	1000.27673	998.9838	
9355	998.3621	998.56055	1000.27673	998.9838	
9356	998.3676	998.6091	1000.2822	998.9838	
9357	998.3676	998.6091	1000.2822	998.93365	
9358	998.3676	998.6091	1000.2822	998.93365	
9359	998.42957	998.6601	1000.35236	998.9231	
9360	998.42957	998.6601	1000.35236	998.9231	
9361	998.44464	998.6601	1000.35236	998.9363	
9362	998.44464	998.6342	1000.338	998.9363	
9363	998.4323	998.6342	1000.338	998.9363	
9364	998.4323	998.6342	1000.338	998.95544	
9365	998.45197	998.68616	1000.3135	998.95544	
9366	998.45197	998.68616	1000.3135	998.9445	
9367	998.45197	998.68616	1000.3135	998.9445	
9368	998.41266	998.6476	1000.27673	998.9381	
9369	998.41266	998.6476	1000.27673	998.9381	
9370	998.4402	998.6476	1000.3541	998.9613	
9371	998.4402	998.69366	1000.3541	998.9613	
9372	998.4945	998.69366	1000.3541	998.9613	
9373	998.4945	998.69366	1000.3243	998.92633	
9374	998.4945	998.69617	1000.3243	998.92633	
9375	998.46423	998.69617	1000.3243	998.9196	
9376	998.46423	998.69617	1000.3884	998.9196	
9377	998.4733	998.6291	1000.3884	998.8663	
9378	998.4733	998.6291	1000.3884	998.8663	
9379	998.4373	998.6291	1000.2615	998.8663	
9380	998.4373	998.62885	1000.2615	998.92487	
9381	998.4971	998.62885	1000.2615	998.92487	
9382	998.4971	998.62885	1000.3297	998.99774	
9383	998.4971	998.5763	1000.3297	998.99774	
9384	998.40356	998.5763	1000.3297	998.94916	
9385	998.40356	998.5763	1000.2993	998.94916	
9386	998.42365	998.63226	1000.2993	998.8964	
9387	998.42365	998.63226	1000.2993	998.8964	
9388	998.5142	998.63226	1000.3651	998.8964	
9389	998.5142	998.65375	1000.3651	998.96234	
9390	998.5142	998.65375	1000.3651	998.96234	
9391	998.39844	998.65375	1000.3066	998.92487	
9392	998.39844	998.6736	1000.3066	998.92487	
9393	998.4224	998.6736	1000.25323	998.92377	
9394	998.4224	998.6736	1000.25323	998.92377	
9395	998.42267	998.59863	1000.25323	998.92377	
9396	998.42267	998.59863	1000.3286	998.9514	
9397	998.3974	998.59863	1000.3286	998.9514	
9398	998.3974	998.7171	1000.3286	998.9779	
9399	998.3974	998.7171	1000.3923	998.9779	
9400	998.4396	998.7171	1000.3923	998.98	
9401	998.4396	998.6763	1000.3923	998.98	
9402	998.4117	998.6763	1000.374	998.98	
9403	998.4117	998.6763	1000.374	998.9906	
9404	998.4323	998.63104	1000.374	998.9906	
9405	998.4323	998.63104	1000.3013	998.9651	
9406	998.4323	998.63104	1000.3013	998.9651	
9407	998.425	998.712	1000.3013	998.92444	
9408	998.425	998.712	1000.3274	998.92444	
9409	998.4306	998.6779	1000.3274	998.8494	
9410	998.4306	998.6779	1000.34894	998.8494	
9411	998.3562	998.6779	1000.34894	998.8494	
9412	998.3562	998.63403	1000.34894	998.93	
9413	998.3562	998.63403	1000.2811	998.93	
9414	998.49866	998.63403	1000.2811	998.9983	
9415	998.49866	998.6574	1000.2811	998.9983	
9416	998.4599	998.6574	1000.33453	998.9012	
9417	998.4599	998.6574	1000.33453	998.9012	
9418	998.36365	998.6574	1000.33453	998.9012	
9419	998.36365	998.68835	1000.31635	998.9802	
9420	998.41125	998.68835	1000.31635	998.9802	
9421	998.41125	998.68207	1000.31635	998.89044	
9422	998.41125	998.68207	1000.36237	998.89044	
9423	998.34454	998.68207	1000.36237	998.9806	
9424	998.34454	998.59094	1000.36237	998.9806	
9425	998.34454	998.59094	1000.3629	998.9806	
9426	998.34454	998.59094	1000.3629	998.9715	
9427	998.34454	998.66376	1000.3629	998.9715	
9428	998.49567	998.66376	1000.3224	998.97925	
9429	998.49567	998.66376	1000.3224	998.97925	
9430	998.4007	998.6293	1000.3224	998.937	
9431	998.4007	998.6293	1000.2868	998.937	
9432	998.4007	998.6293	1000.2868	999.0041	
9433	998.3396	998.6155	1000.4032	999.0041	
9434	998.3396	998.6155	1000.4032	999.0041	
9435	998.4119	998.6155	1000.4032	998.9275	
9436	998.4119	998.6751	1000.246	998.9275	
9437	998.3162	998.6751	1000.246	999.05597	
9438	998.3162	998.6751	1000.246	999.05597	
9439	998.3162	998.7024	1000.2868	999.0171	
9440	998.383	998.7024	1000.2868	999.0171	
9441	998.383	998.7024	1000.2868	999.0171	
9442	998.3813	998.64075	1000.3109	998.85876	
9443	998.3813	998.64075	1000.3109	998.85876	
9444	998.34064	998.64075	1000.3109	998.89386	
9445	998.34064	998.63043	1000.2759	998.89386	
9446	998.40735	998.63043	1000.2759	998.8987	
9447	998.40735	998.63043	1000.2759	998.8987	
9448	998.40735	998.6766	1000.25574	998.91437	
9449	998.40735	998.6766	1000.25574	998.91437	
9450	998.3701	998.6766	1000.25574	998.91437	
9451	998.40326	998.6026	1000.33453	998.9948	
9452	998.40326	998.6026	1000.33453	998.9948	
9453	998.4879	998.6026	1000.2953	998.9078	
9454	998.4879	998.6611	1000.2953	998.9078	
9455	998.4879	998.6611	1000.2953	998.9078	
9456	998.4285	998.6611	1000.2799	999.0	
9457	998.4285	998.6911	1000.2799	999.0	
9458	998.48694	998.6911	1000.2799	998.9363	
9459	998.48694	998.6911	1000.2605	998.9363	
9460	998.3893	998.6449	1000.2605	998.93866	
9461	998.3893	998.6449	1000.2605	998.93866	
9462	998.3893	998.6449	1000.26514	998.8836	
9463	998.3734	998.6647	1000.26514	998.8836	
9464	998.3734	998.6647	1000.26514	998.9521	
9465	998.3245	998.6647	1000.33936	998.9521	
9466	998.3245	998.6327	1000.33936	998.9521	
9467	998.38336	998.6327	1000.33936	998.8999	
9468	998.38336	998.6327	1000.2993	998.8999	
9469	998.38336	998.60376	1000.2993	998.91315	
9470	998.42145	998.60376	1000.2993	998.91315	
9471	998.42145	998.60376	1000.3151	998.988	
9472	998.4314	998.60376	1000.3151	998.988	
9473	998.4314	998.60376	1000.34735	998.988	
9474	998.3951	998.60376	1000.34735	998.8976	
9475	998.3951	998.697	1000.34735	998.8976	
9476	998.3951	998.697	1000.34735	998.8976	
9477	998.41016	998.697	1000.293	998.83246	
9478	998.41016	998.75006	1000.293	998.93665	
9479	998.3701	998.75006	1000.26447	998.93665	
9480	998.3701	998.75006	1000.26447	998.93665	
9481	998.4441	998.6544	1000.26447	998.92175	
9482	998.4441	998.6544	1000.2313	998.92175	
9483	998.48267	998.6544	1000.2313	998.9222	
9484	998.48267	998.6032	1000.2313	998.9222	
9485	998.48267	998.6032	1000.40186	998.9272	
9486	998.39087	998.6032	1000.40186	998.9272	
9487	998.39087	998.69275	1000.40186	998.87994	
9488	998.4274	998.69275	1000.338	998.87994	
9489	998.4274	998.69275	1000.338	998.87994	
9490	998.3883	998.6361	1000.338	998.8439	
9491	998.3883	998.6361	1000.35895	998.8439	
9492	998.3883	998.6361	1000.35895	998.9149	
9493	998.36127	998.67334	1000.35895	998.9149	
9494	998.36127	998.67334	1000.3179	998.8915	
9495	998.38086	998.67334	1000.3179	998.8915	
9496	998.38086	998.61035	1000.3457	998.9313	
9497	998.34454	998.61035	1000.3457	998.9313	
9498	998.34454	998.61035	1000.3457	998.9313	
9499	998.41327	998.6236	1000.3103	998.928	
9500	998.41327	998.6236	1000.3103	998.928	
9501	998.41327	998.6236	1000.3103	998.954	
9502	998.4306	998.68304	1000.3112	998.954	
9503	998.4306	998.68304	1000.3112	998.955	
9504	998.45056	998.68304	1000.3112	998.955	
9505	998.45056	998.66077	1000.3329	998.955	
9506	998.4908	998.66077	1000.3329	998.9142	
9507	998.4908	998.66077	1000.3329	998.9142	
9508	998.4908	998.71643	1000.3329	998.9286	
9509	998.46484	998.71643	1000.3329	998.9286	
9510	998.46484	998.71643	1000.3329	998.928	
9511	998.4138	998.697	1000.2775	998.928	
9512	998.4138	998.697	1000.2775	998.928	
9513	998.3868	998.697	1000.3447	999.00165	
9514	998.3868	998.67694	1000.3447	999.00165	
9515	998.3868	998.67694	1000.3447	998.9012	
9516	998.4286	998.67694	1000.3224	998.9012	
9517	998.4286	998.6387	1000.3224	998.9645	
9518	998.4393	998.6387	1000.3224	998.9645	
9519	998.4393	998.6387	1000.3608	998.9645	
9520	998.3916	998.6692	1000.3608	998.78107	
9521	998.3916	998.6692	1000.3608	998.78107	
9522	998.447	998.6692	1000.29156	998.82904	
9523	998.447	998.6081	1000.29156	998.82904	
9524	998.447	998.6081	1000.29156	998.8992	
9525	998.372	998.6081	1000.2544	998.8992	
9526	998.372	998.5857	1000.2544	998.9645	
9527	998.30206	998.5857	1000.2544	998.9645	
9528	998.30206	998.5857	1000.2544	998.9645	
9529	998.3628	998.56537	1000.3984	998.9163	
9530	998.3628	998.56537	1000.3984	998.9163	
9531	998.3628	998.56537	1000.253	998.93335	
9532	998.349	998.6589	1000.253	998.93335	
9533	998.349	998.6589	1000.3708	998.93335	
9534	998.4123	998.6589	1000.3708	998.93335	
9535	998.4123	998.5815	1000.3708	998.93335	
9536	998.39703	998.5815	1000.4055	999.0123	
9537	998.39703	998.5815	1000.4055	999.0123	
9538	998.40594	998.63354	1000.4055	998.93195	
9539	998.40594	998.63354	1000.361	998.93195	
9540	998.40594	998.63354	1000.361	998.95605	
9541	998.42365	998.7256	1000.361	998.95605	
9542	998.42365	998.7256	1000.34235	998.95605	
